Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
OID-109650,2021-12-29,2022-01-05,First Class,CUST-7166,Corporate,India,Kolkata,Maharashtra,West,Office Supplies,Labels,Labels Product 74,1145.16,4,0.0,123.11
OID-109651,2021-09-03,2021-09-09,Same Day,CUST-8748,Home Office,India,Mumbai,Tamil Nadu,East,Office Supplies,Art,Art Product 280,703.13,9,0.3,13.0
OID-109652,2020-10-18,2020-10-22,First Class,CUST-2832,Corporate,India,Kolkata,Tamil Nadu,South,Office Supplies,Storage,Storage Product 193,3014.31,9,0.2,718.94
OID-109653,2022-01-08,2022-01-14,Second Class,CUST-6524,Corporate,India,Pune,Telangana,Central,Furniture,Bookcases,Bookcases Product 76,1439.67,2,0.2,274.55
OID-109654,2019-01-14,2019-01-17,Standard Class,CUST-9920,Corporate,India,Kolkata,Maharashtra,West,Furniture,Bookcases,Bookcases Product 214,4628.66,1,0.4,867.54
OID-109655,2019-08-02,2019-08-04,Second Class,CUST-2204,Consumer,India,Delhi,Delhi,East,Furniture,Furnishings,Furnishings Product 226,660.4,1,0.0,122.29
OID-109656,2021-09-07,2021-09-08,First Class,CUST-4046,Corporate,India,Bangalore,Telangana,South,Office Supplies,Storage,Storage Product 45,3606.16,2,0.2,688.47
OID-109657,2020-10-04,2020-10-10,First Class,CUST-3734,Consumer,India,Hyderabad,Maharashtra,South,Technology,Machines,Machines Product 153,4329.56,7,0.2,-604.87
OID-109658,2020-09-19,2020-09-20,First Class,CUST-4662,Home Office,India,Ahmedabad,Delhi,West,Office Supplies,Paper,Paper Product 293,2606.98,8,0.1,427.41
OID-109659,2021-08-08,2021-08-12,Same Day,CUST-5213,Corporate,India,Mumbai,Maharashtra,South,Technology,Phones,Phones Product 60,4500.37,1,0.0,-764.39
OID-109660,2023-01-05,2023-01-06,Same Day,CUST-5797,Corporate,India,Chennai,Karnataka,Central,Technology,Machines,Machines Product 200,1411.08,8,0.1,343.94
OID-109661,2020-11-22,2020-11-24,Second Class,CUST-9041,Home Office,India,Ahmedabad,Tamil Nadu,West,Office Supplies,Art,Art Product 268,3254.82,1,0.1,-273.7
OID-109662,2022-12-22,2022-12-26,Second Class,CUST-7661,Home Office,India,Delhi,Gujarat,Central,Technology,Accessories,Accessories Product 7,599.64,9,0.1,106.4
OID-109663,2021-02-18,2021-02-20,Same Day,CUST-1802,Corporate,India,Ahmedabad,Delhi,East,Technology,Copiers,Copiers Product 64,2794.2,2,0.1,331.56
OID-109664,2021-07-23,2021-07-28,Second Class,CUST-6524,Corporate,India,Chennai,Karnataka,East,Furniture,Chairs,Chairs Product 255,136.42,8,0.0,18.38
OID-109665,2022-01-01,2022-01-07,Second Class,CUST-7848,Corporate,India,Delhi,Delhi,West,Furniture,Tables,Tables Product 180,4666.47,7,0.3,761.49
OID-109666,2020-06-23,2020-06-24,Same Day,CUST-5141,Home Office,India,Chennai,Delhi,South,Office Supplies,Binders,Binders Product 88,3808.59,9,0.0,1122.17
OID-109667,2019-02-08,2019-02-14,Second Class,CUST-4849,Corporate,India,Delhi,Karnataka,South,Furniture,Tables,Tables Product 83,2075.58,7,0.2,-214.14
OID-109668,2019-05-31,2019-06-05,First Class,CUST-9722,Consumer,India,Ahmedabad,Gujarat,East,Technology,Machines,Machines Product 87,2028.56,10,0.1,-187.82
OID-109669,2021-08-23,2021-08-24,Second Class,CUST-2220,Corporate,India,Ahmedabad,Maharashtra,Central,Furniture,Chairs,Chairs Product 87,4538.71,7,0.2,462.63
OID-109670,2022-07-09,2022-07-16,Same Day,CUST-2041,Consumer,India,Mumbai,Karnataka,East,Office Supplies,Storage,Storage Product 240,4681.84,2,0.4,521.99
OID-109671,2022-02-01,2022-02-07,Standard Class,CUST-7042,Home Office,India,Hyderabad,Karnataka,Central,Office Supplies,Paper,Paper Product 259,4140.72,6,0.0,-282.27
OID-109672,2020-07-19,2020-07-20,Standard Class,CUST-7898,Consumer,India,Ahmedabad,West Bengal,South,Technology,Accessories,Accessories Product 73,1088.89,5,0.0,128.56
OID-109673,2022-11-17,2022-11-18,First Class,CUST-2728,Consumer,India,Pune,Telangana,South,Office Supplies,Binders,Binders Product 256,1270.88,2,0.3,98.93
OID-109674,2022-11-13,2022-11-16,Second Class,CUST-9065,Home Office,India,Chennai,Maharashtra,South,Furniture,Bookcases,Bookcases Product 97,646.8,4,0.0,142.83
OID-109675,2021-07-08,2021-07-12,Second Class,CUST-2522,Home Office,India,Hyderabad,Maharashtra,South,Furniture,Bookcases,Bookcases Product 99,3504.76,7,0.0,411.26
OID-109676,2020-10-15,2020-10-19,Second Class,CUST-9846,Consumer,India,Ahmedabad,West Bengal,West,Furniture,Bookcases,Bookcases Product 75,4788.73,7,0.4,263.38
OID-109677,2021-10-21,2021-10-26,Same Day,CUST-7737,Home Office,India,Chennai,Tamil Nadu,West,Office Supplies,Binders,Binders Product 202,404.63,4,0.3,45.91
OID-109678,2019-10-15,2019-10-17,Second Class,CUST-3264,Corporate,India,Hyderabad,Gujarat,West,Furniture,Chairs,Chairs Product 237,395.69,8,0.0,-57.3
OID-109679,2022-04-09,2022-04-13,Same Day,CUST-5629,Consumer,India,Bangalore,West Bengal,Central,Office Supplies,Storage,Storage Product 254,4014.88,2,0.0,800.59
OID-109680,2022-04-23,2022-04-27,Second Class,CUST-3401,Corporate,India,Delhi,Telangana,West,Technology,Machines,Machines Product 12,2738.73,2,0.4,783.73
OID-109681,2022-04-05,2022-04-06,Same Day,CUST-1115,Consumer,India,Chennai,Maharashtra,East,Office Supplies,Storage,Storage Product 57,780.79,1,0.4,103.45
OID-109682,2022-01-20,2022-01-21,Second Class,CUST-2730,Home Office,India,Bangalore,Telangana,East,Furniture,Furnishings,Furnishings Product 279,1562.17,4,0.2,212.07
OID-109683,2020-09-06,2020-09-09,Same Day,CUST-5227,Corporate,India,Kolkata,Delhi,Central,Furniture,Chairs,Chairs Product 189,3978.28,10,0.3,743.55
OID-109684,2020-01-31,2020-02-01,First Class,CUST-8943,Corporate,India,Ahmedabad,Karnataka,East,Technology,Copiers,Copiers Product 107,2642.2,3,0.1,-308.9
OID-109685,2022-03-02,2022-03-07,Same Day,CUST-3746,Home Office,India,Chennai,Telangana,West,Technology,Copiers,Copiers Product 153,4851.32,4,0.3,48.77
OID-109686,2019-05-04,2019-05-11,Second Class,CUST-4876,Consumer,India,Delhi,Telangana,Central,Furniture,Furnishings,Furnishings Product 134,1023.68,6,0.3,181.47
OID-109687,2022-05-30,2022-06-05,Same Day,CUST-3693,Home Office,India,Ahmedabad,Delhi,West,Office Supplies,Art,Art Product 41,3420.84,9,0.4,-43.34
OID-109688,2023-01-03,2023-01-05,Second Class,CUST-4575,Corporate,India,Delhi,Telangana,East,Furniture,Furnishings,Furnishings Product 222,472.82,8,0.3,100.74
OID-109689,2019-10-25,2019-10-27,Same Day,CUST-3336,Home Office,India,Delhi,Maharashtra,South,Furniture,Bookcases,Bookcases Product 102,4992.16,4,0.4,580.52
OID-109690,2020-01-13,2020-01-18,Same Day,CUST-4797,Corporate,India,Pune,Karnataka,West,Furniture,Tables,Tables Product 300,2182.02,1,0.4,-355.94
OID-109691,2020-08-07,2020-08-10,Standard Class,CUST-4255,Consumer,India,Pune,Maharashtra,Central,Office Supplies,Labels,Labels Product 173,2723.07,2,0.0,-361.14
OID-109692,2020-05-31,2020-06-06,Standard Class,CUST-9164,Corporate,India,Hyderabad,West Bengal,East,Technology,Machines,Machines Product 234,2773.82,10,0.4,-105.32
OID-109693,2020-09-15,2020-09-17,Second Class,CUST-4504,Corporate,India,Pune,Maharashtra,South,Office Supplies,Labels,Labels Product 138,3765.68,3,0.2,1030.14
OID-109694,2023-01-23,2023-01-30,Standard Class,CUST-5565,Consumer,India,Bangalore,Karnataka,West,Office Supplies,Paper,Paper Product 111,1046.51,9,0.2,3.54
OID-109695,2022-11-12,2022-11-18,Same Day,CUST-6059,Consumer,India,Bangalore,Telangana,East,Furniture,Tables,Tables Product 153,927.46,6,0.2,138.62
OID-109696,2019-08-28,2019-09-02,First Class,CUST-8798,Consumer,India,Pune,Delhi,West,Technology,Accessories,Accessories Product 276,2064.73,5,0.1,-349.53
OID-109697,2019-10-30,2019-11-02,First Class,CUST-6158,Corporate,India,Chennai,Karnataka,East,Furniture,Bookcases,Bookcases Product 72,3521.79,9,0.1,-684.44
OID-109698,2022-11-26,2022-11-28,First Class,CUST-6666,Consumer,India,Pune,Delhi,East,Office Supplies,Art,Art Product 208,3082.65,7,0.4,730.79
OID-109699,2019-05-14,2019-05-20,Same Day,CUST-4047,Consumer,India,Delhi,Gujarat,South,Technology,Accessories,Accessories Product 242,2614.19,3,0.4,429.6
OID-109700,2020-12-24,2020-12-28,Same Day,CUST-9577,Corporate,India,Chennai,Maharashtra,West,Office Supplies,Storage,Storage Product 34,400.33,1,0.4,2.5
OID-109701,2022-12-11,2022-12-16,Second Class,CUST-3735,Consumer,India,Ahmedabad,Gujarat,East,Office Supplies,Art,Art Product 18,2861.98,8,0.2,-342.41
OID-109702,2020-03-06,2020-03-07,Second Class,CUST-8412,Home Office,India,Bangalore,Tamil Nadu,West,Office Supplies,Binders,Binders Product 79,4191.35,4,0.0,242.73
OID-109703,2022-06-16,2022-06-22,Standard Class,CUST-3877,Corporate,India,Mumbai,Gujarat,West,Office Supplies,Art,Art Product 183,4829.6,5,0.1,129.13
OID-109704,2020-04-16,2020-04-23,Second Class,CUST-8358,Home Office,India,Kolkata,Maharashtra,East,Furniture,Bookcases,Bookcases Product 203,746.87,5,0.0,-97.83
OID-109705,2020-04-13,2020-04-19,Standard Class,CUST-2983,Corporate,India,Bangalore,Delhi,South,Office Supplies,Paper,Paper Product 205,265.43,7,0.3,-9.99
OID-109706,2019-03-13,2019-03-14,Standard Class,CUST-1323,Corporate,India,Chennai,Tamil Nadu,West,Office Supplies,Labels,Labels Product 172,416.04,9,0.0,56.36
OID-109707,2019-11-13,2019-11-16,Same Day,CUST-7895,Corporate,India,Delhi,Gujarat,South,Office Supplies,Binders,Binders Product 123,3028.35,10,0.2,-402.78
OID-109708,2019-09-04,2019-09-08,Second Class,CUST-4158,Corporate,India,Kolkata,Karnataka,East,Furniture,Furnishings,Furnishings Product 22,1648.47,5,0.1,397.94
OID-109709,2021-10-27,2021-11-03,First Class,CUST-1177,Consumer,India,Bangalore,Karnataka,West,Office Supplies,Labels,Labels Product 199,694.1,10,0.4,152.56
OID-109710,2019-11-17,2019-11-23,Second Class,CUST-4578,Consumer,India,Delhi,West Bengal,West,Technology,Machines,Machines Product 146,2499.44,8,0.0,705.15
OID-109711,2019-04-07,2019-04-14,Same Day,CUST-1959,Home Office,India,Pune,Tamil Nadu,West,Furniture,Tables,Tables Product 245,697.68,8,0.2,0.84
OID-109712,2021-09-08,2021-09-13,Standard Class,CUST-9609,Corporate,India,Mumbai,Delhi,South,Office Supplies,Binders,Binders Product 223,2234.25,8,0.0,26.75
OID-109713,2020-01-10,2020-01-16,First Class,CUST-9561,Home Office,India,Ahmedabad,Gujarat,South,Office Supplies,Labels,Labels Product 250,3913.1,2,0.0,737.31
OID-109714,2020-08-16,2020-08-21,Second Class,CUST-8208,Home Office,India,Ahmedabad,Gujarat,West,Office Supplies,Art,Art Product 133,3374.45,2,0.4,-275.83
OID-109715,2019-10-27,2019-11-02,Standard Class,CUST-4670,Consumer,India,Kolkata,Karnataka,South,Office Supplies,Paper,Paper Product 90,842.38,7,0.2,-5.36
OID-109716,2021-06-03,2021-06-08,Standard Class,CUST-7293,Home Office,India,Chennai,Tamil Nadu,South,Furniture,Chairs,Chairs Product 61,2667.44,1,0.1,250.24
OID-109717,2019-11-01,2019-11-04,Second Class,CUST-5437,Corporate,India,Ahmedabad,Telangana,East,Technology,Accessories,Accessories Product 6,1763.6,1,0.2,-202.86
OID-109718,2019-01-20,2019-01-26,Same Day,CUST-3179,Consumer,India,Ahmedabad,Gujarat,Central,Furniture,Furnishings,Furnishings Product 241,569.23,9,0.0,-78.19
OID-109719,2020-08-28,2020-08-30,Second Class,CUST-3026,Home Office,India,Pune,Gujarat,East,Office Supplies,Storage,Storage Product 226,1262.69,10,0.0,-183.64
OID-109720,2019-12-04,2019-12-07,First Class,CUST-1553,Home Office,India,Hyderabad,Karnataka,West,Technology,Machines,Machines Product 284,4418.18,3,0.1,1157.03
OID-109721,2022-08-01,2022-08-08,Same Day,CUST-7128,Consumer,India,Hyderabad,West Bengal,East,Furniture,Chairs,Chairs Product 248,3237.86,7,0.0,953.71
OID-109722,2023-01-17,2023-01-23,Same Day,CUST-5500,Consumer,India,Hyderabad,Karnataka,South,Office Supplies,Paper,Paper Product 298,116.21,2,0.4,7.47
OID-109723,2020-02-07,2020-02-09,Same Day,CUST-9417,Home Office,India,Pune,Karnataka,East,Furniture,Tables,Tables Product 291,1635.12,9,0.1,4.84
OID-109724,2020-07-30,2020-07-31,First Class,CUST-1848,Corporate,India,Kolkata,Tamil Nadu,East,Office Supplies,Binders,Binders Product 113,4608.27,10,0.0,142.86
OID-109725,2020-02-19,2020-02-22,Same Day,CUST-4322,Corporate,India,Hyderabad,Karnataka,Central,Furniture,Furnishings,Furnishings Product 167,4771.9,7,0.0,981.25
OID-109726,2021-09-09,2021-09-15,Second Class,CUST-8877,Consumer,India,Bangalore,West Bengal,East,Office Supplies,Paper,Paper Product 241,2591.34,9,0.3,-512.09
OID-109727,2021-03-08,2021-03-15,Same Day,CUST-7305,Corporate,India,Mumbai,Tamil Nadu,East,Technology,Accessories,Accessories Product 75,379.95,1,0.1,90.74
OID-109728,2020-09-10,2020-09-17,Same Day,CUST-1558,Home Office,India,Pune,Karnataka,South,Furniture,Tables,Tables Product 89,444.86,7,0.2,-20.84
OID-109729,2022-07-22,2022-07-28,Same Day,CUST-5338,Corporate,India,Delhi,Delhi,South,Technology,Phones,Phones Product 93,2350.27,1,0.2,352.04
OID-109730,2021-11-29,2021-12-01,Same Day,CUST-4794,Consumer,India,Hyderabad,Karnataka,Central,Office Supplies,Storage,Storage Product 197,3543.55,8,0.4,804.85
OID-109731,2021-06-03,2021-06-09,Second Class,CUST-6835,Home Office,India,Pune,West Bengal,Central,Technology,Machines,Machines Product 227,482.53,8,0.4,-18.87
OID-109732,2022-08-12,2022-08-19,First Class,CUST-2041,Consumer,India,Kolkata,Tamil Nadu,West,Furniture,Tables,Tables Product 273,4660.67,4,0.1,153.43
OID-109733,2020-07-27,2020-08-03,Second Class,CUST-4183,Home Office,India,Delhi,Gujarat,South,Technology,Phones,Phones Product 251,4804.79,8,0.3,1208.19
OID-109734,2022-04-22,2022-04-28,First Class,CUST-1645,Home Office,India,Delhi,Gujarat,Central,Furniture,Furnishings,Furnishings Product 86,4553.76,6,0.4,137.03
OID-109735,2023-01-02,2023-01-08,Second Class,CUST-9056,Home Office,India,Ahmedabad,Karnataka,East,Technology,Accessories,Accessories Product 223,1386.25,6,0.4,-260.33
OID-109736,2022-03-15,2022-03-22,First Class,CUST-4724,Consumer,India,Kolkata,Maharashtra,East,Furniture,Tables,Tables Product 161,704.66,6,0.2,-5.64
OID-109737,2022-10-11,2022-10-15,First Class,CUST-5874,Corporate,India,Mumbai,Gujarat,West,Furniture,Tables,Tables Product 291,2388.78,7,0.0,620.78
OID-109738,2020-10-19,2020-10-24,Second Class,CUST-7452,Home Office,India,Pune,Delhi,East,Office Supplies,Storage,Storage Product 60,3335.83,9,0.1,656.09
OID-109739,2021-10-22,2021-10-24,Same Day,CUST-9431,Home Office,India,Delhi,Tamil Nadu,West,Furniture,Furnishings,Furnishings Product 48,2467.43,1,0.2,597.74
OID-109740,2019-06-12,2019-06-13,First Class,CUST-4718,Corporate,India,Hyderabad,Karnataka,East,Furniture,Chairs,Chairs Product 138,1726.38,5,0.3,-247.26
OID-109741,2022-08-09,2022-08-14,Same Day,CUST-6162,Home Office,India,Ahmedabad,Karnataka,Central,Office Supplies,Paper,Paper Product 238,4962.01,10,0.4,1032.73
OID-109742,2021-09-07,2021-09-11,Standard Class,CUST-1779,Home Office,India,Hyderabad,Maharashtra,West,Office Supplies,Storage,Storage Product 264,826.05,4,0.2,228.75
OID-109743,2021-07-27,2021-08-02,First Class,CUST-9252,Home Office,India,Delhi,Gujarat,East,Technology,Accessories,Accessories Product 167,3197.16,8,0.3,955.05
OID-109744,2020-12-04,2020-12-06,Standard Class,CUST-5802,Consumer,India,Ahmedabad,Gujarat,East,Office Supplies,Art,Art Product 160,3081.51,3,0.0,-394.46
OID-109745,2020-03-23,2020-03-30,First Class,CUST-2601,Consumer,India,Ahmedabad,Karnataka,West,Technology,Accessories,Accessories Product 207,3635.79,3,0.4,1036.36
OID-109746,2021-08-05,2021-08-06,Same Day,CUST-9072,Home Office,India,Mumbai,Gujarat,South,Office Supplies,Labels,Labels Product 172,4803.54,4,0.0,-81.55
OID-109747,2022-11-04,2022-11-06,Standard Class,CUST-7845,Corporate,India,Mumbai,Telangana,South,Furniture,Tables,Tables Product 33,1585.54,2,0.3,162.69
OID-109748,2020-06-26,2020-07-02,First Class,CUST-3881,Consumer,India,Pune,Maharashtra,Central,Office Supplies,Storage,Storage Product 32,4037.76,1,0.0,-427.03
OID-109749,2019-04-12,2019-04-19,Second Class,CUST-9437,Consumer,India,Chennai,Delhi,East,Technology,Phones,Phones Product 45,1315.43,2,0.2,-95.36
OID-109750,2022-09-18,2022-09-24,First Class,CUST-1053,Corporate,India,Chennai,Delhi,West,Technology,Phones,Phones Product 134,1819.33,6,0.2,279.99
OID-109751,2022-04-03,2022-04-04,Standard Class,CUST-8859,Home Office,India,Bangalore,Maharashtra,South,Office Supplies,Paper,Paper Product 45,3685.26,2,0.4,642.4
OID-109752,2020-12-09,2020-12-14,Standard Class,CUST-6219,Consumer,India,Pune,Tamil Nadu,East,Technology,Phones,Phones Product 298,3639.17,3,0.0,448.07
OID-109753,2021-11-18,2021-11-21,First Class,CUST-4638,Home Office,India,Kolkata,Karnataka,South,Office Supplies,Storage,Storage Product 148,1949.33,4,0.0,462.73
OID-109754,2020-01-13,2020-01-20,Second Class,CUST-1861,Consumer,India,Hyderabad,Telangana,South,Office Supplies,Binders,Binders Product 180,1548.69,9,0.0,324.85
OID-109755,2019-03-01,2019-03-04,Second Class,CUST-6250,Home Office,India,Hyderabad,Delhi,East,Office Supplies,Labels,Labels Product 204,1943.46,7,0.4,526.23
OID-109756,2019-09-09,2019-09-14,Standard Class,CUST-7499,Consumer,India,Mumbai,Delhi,East,Furniture,Tables,Tables Product 285,3114.6,7,0.4,163.77
OID-109757,2021-04-25,2021-04-30,First Class,CUST-6600,Corporate,India,Mumbai,Delhi,South,Technology,Copiers,Copiers Product 52,4479.89,4,0.3,-574.6
OID-109758,2019-02-10,2019-02-17,Same Day,CUST-2681,Home Office,India,Hyderabad,Maharashtra,South,Furniture,Bookcases,Bookcases Product 275,2052.19,8,0.2,510.67
OID-109759,2020-02-28,2020-03-03,First Class,CUST-1191,Consumer,India,Chennai,Karnataka,West,Technology,Phones,Phones Product 163,3694.85,2,0.0,-22.58
OID-109760,2021-12-14,2021-12-17,First Class,CUST-6222,Corporate,India,Pune,Karnataka,South,Furniture,Chairs,Chairs Product 80,4223.02,4,0.0,911.41
OID-109761,2020-11-17,2020-11-22,Same Day,CUST-1029,Consumer,India,Ahmedabad,West Bengal,Central,Office Supplies,Art,Art Product 27,3299.67,7,0.0,455.17
OID-109762,2022-06-23,2022-06-27,Standard Class,CUST-2179,Home Office,India,Ahmedabad,Karnataka,South,Office Supplies,Paper,Paper Product 139,4265.46,4,0.0,-737.5
OID-109763,2020-08-21,2020-08-22,Same Day,CUST-8620,Corporate,India,Bangalore,Maharashtra,East,Office Supplies,Labels,Labels Product 86,3460.12,5,0.4,961.63
OID-109764,2022-01-22,2022-01-29,Same Day,CUST-9392,Consumer,India,Ahmedabad,Gujarat,East,Office Supplies,Labels,Labels Product 274,401.12,7,0.3,6.16
OID-109765,2022-09-24,2022-09-28,Same Day,CUST-9220,Corporate,India,Mumbai,Karnataka,South,Office Supplies,Binders,Binders Product 274,4370.22,5,0.0,-468.01
OID-109766,2021-06-29,2021-07-03,Second Class,CUST-9173,Home Office,India,Ahmedabad,Tamil Nadu,East,Furniture,Tables,Tables Product 251,2790.9,7,0.1,-532.05
OID-109767,2021-04-17,2021-04-24,First Class,CUST-7685,Consumer,India,Ahmedabad,West Bengal,Central,Office Supplies,Binders,Binders Product 233,4717.6,7,0.4,824.22
OID-109768,2019-07-18,2019-07-21,Same Day,CUST-8181,Home Office,India,Delhi,Karnataka,East,Office Supplies,Binders,Binders Product 94,4336.48,5,0.4,274.5
OID-109769,2022-03-06,2022-03-11,Same Day,CUST-6111,Home Office,India,Bangalore,Telangana,Central,Technology,Phones,Phones Product 231,2852.56,10,0.1,-377.1
OID-109770,2019-06-14,2019-06-19,First Class,CUST-3489,Consumer,India,Pune,West Bengal,West,Furniture,Tables,Tables Product 78,241.63,7,0.0,19.18
OID-109771,2022-07-24,2022-07-31,First Class,CUST-9118,Home Office,India,Hyderabad,West Bengal,West,Furniture,Chairs,Chairs Product 40,1312.83,1,0.3,113.29
OID-109772,2019-09-14,2019-09-17,First Class,CUST-4374,Home Office,India,Kolkata,Tamil Nadu,West,Technology,Phones,Phones Product 191,260.94,1,0.0,50.03
OID-109773,2023-02-04,2023-02-06,Standard Class,CUST-2193,Home Office,India,Mumbai,Gujarat,Central,Office Supplies,Paper,Paper Product 39,193.0,3,0.3,13.16
OID-109774,2022-08-21,2022-08-25,Standard Class,CUST-5343,Home Office,India,Delhi,Delhi,East,Office Supplies,Labels,Labels Product 194,3262.58,1,0.3,549.35
OID-109775,2020-12-03,2020-12-08,First Class,CUST-9164,Corporate,India,Hyderabad,Maharashtra,East,Furniture,Tables,Tables Product 122,4200.14,10,0.0,267.73
OID-109776,2021-08-04,2021-08-07,Same Day,CUST-4489,Consumer,India,Kolkata,Telangana,West,Technology,Accessories,Accessories Product 155,2783.76,1,0.1,326.37
OID-109777,2021-09-09,2021-09-11,First Class,CUST-8887,Corporate,India,Kolkata,Telangana,Central,Technology,Copiers,Copiers Product 212,3858.86,4,0.2,-198.23
